,tweet_id,date_time,lang,user_id,retweeted_id,quoted_id,in_reply_to_id,sentiment_conf,sentiment_label,user_type,gender_label,tweet_text_named_entities,geo_coordinates_lat_lon,geo_country_code,geo_state,geo_county,geo_city,place_bounding_box,place_country_code,place_state,place_county,place_city,user_loc_toponyms,user_loc_country_code,user_loc_state,user_loc_county,user_loc_city,user_profile_description_toponyms,user_profile_description_country_code,user_profile_description_state,user_profile_description_county,user_profile_description_city,tweet_text_toponyms,tweet_text_country_code,tweet_text_state,tweet_text_county,tweet_text_city,geo_coord_latitude,geo_coord_longitude
438983,1299667327148060675,2020-08-29T11:16:52,fr,928287087954219008,,,,0.893,0,PER,M,"[{'label': 'PERSON', 'term': 'Summer Covid'}]","[35.45233509, -6.04823682]",MA,,Pachalik d'Assilah باشوية أصيلة,Asilah,"[[[-6.063443, 35.420617], [-6.063443, 35.530524], [-5.986428, 35.530524], [-5.986428, 35.420617]]]",MA,,Pachalik d'Assilah باشوية أصيلة,Asilah,,,,,,,,,,,,,,,,35.45233509,-6.04823682
439001,1299672338154295296,2020-08-29T11:36:46,en,2948693266,,,,0.791,1,PER,M,"[{'label': 'CARDINAL', 'term': 'two'}]","[31.41398607, -8.05974971]",MA,,Cercle de Tahannaout دائرة تحناوت,,"[[[-8.175897, 31.349628], [-8.175897, 31.552578], [-7.938502, 31.552578], [-7.938502, 31.349628]]]",MA,,Cercle de Tahannaout دائرة تحناوت,,Marrakesh,MA,,Pachalik de Marrakech,Marrakesh,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],,,,,,31.41398607,-8.05974971
439047,1299681103557648387,2020-08-29T12:11:36,en,1276489827622535169,,,,0.691,-1,PER,M,"[{'label': 'DATE', 'term': 'some days'}]","[31.1667, -8.33333]",MA,,cercle d'Amizmiz,Tizguine,"[[[-8.423742, 31.041259], [-8.423742, 31.201151], [-8.274694, 31.201151], [-8.274694, 31.041259]]]",MA,,cercle d'Amizmiz,Azgour,"Marrakesh Medina, Morocco",MA,,Pachalik d'Essaouira باشوية الصويرة,Essaouira,,,,,,,,,,,31.1667,-8.33333
439115,1299696830066950147,2020-08-29T13:14:06,en,1439765222,,,,0.753,1,UNK,,"[{'label': 'GPE', 'term': 'Morocco'}, {'label': 'NORP', 'term': 'Moroccan'}, {'label': 'PRODUCT', 'term': 'WhatsApp'}]","[30.92100863, -6.91211509]",MA,,Pachalik d'Ouarzazate,Ouarzazate,"[[[-6.977083, 30.913398], [-6.977083, 30.94546], [-6.87093, 30.94546], [-6.87093, 30.913398]]]",MA,,Pachalik d'Ouarzazate,Ouarzazate,Marrakech,MA,,Pachalik de Marrakech,,,,,,,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],30.92100863,-6.91211509
439240,1299727907980537856,2020-08-29T15:17:35,en,164694905,,,,0.904,0,PER,F,,"[33.52447096, -7.82315839]",MA,,Pachalik Dar Bouazza,,"[[[-7.89327, 33.462734], [-7.89327, 33.57076], [-7.665561, 33.57076], [-7.665561, 33.462734]]]",MA,,cercle de Bouskoura,Oulad Azzouz ⵡⵍⴰⴷ ⵄⵣⵣⵓⵣ أولاد عزوز,,,,,,,,,,,,,,,,33.52447096,-7.82315839
439452,1299770816545120258,2020-08-29T18:08:05,en,4593132629,,,,0.798,0,ORG,,"[{'label': 'PERSON', 'term': 'Mojito Exotico'}, {'label': 'CARDINAL', 'term': '49'}, {'label': 'ORG', 'term': 'DHS'}, {'label': 'ORG', 'term': 'Marrakech D1'}, {'label': 'PERSON', 'term': 'Baker Seddik'}, {'label': 'PERSON', 'term': 'Omar Ben Khattab Hivernage'}, {'label': 'GPE', 'term': 'Marrakesh'}, {'label': 'CARDINAL', 'term': '106'}, {'label': 'CARDINAL', 'term': '07'}, {'label': 'CARDINAL', 'term': '707'}, {'label': 'PERCENT', 'term': '44 99 99'}]","[31.62676919, -8.01600158]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,"[[[-8.041966, 31.594183], [-8.041966, 31.698717], [-7.983023, 31.698717], [-7.983023, 31.594183]]]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,"Gueliz, Marrakech Tensift Al Haouz",MA,,Pachalik de Marrakech,Marrakesh,,,,,,['Marrakesh'],['MA'],['UNK'],['Pachalik de Marrakech'],['Marrakesh'],31.62676919,-8.01600158
439461,1299772826841493504,2020-08-29T18:16:05,en,155861930,,,,0.414,-1,PER,F,"[{'label': 'GPE', 'term': 'Marrakech'}, {'label': 'DATE', 'term': 'yesterday'}, {'label': 'CARDINAL', 'term': '39'}, {'label': 'GPE', 'term': 'Marrakech'}, {'label': 'GPE', 'term': 'Morocco'}]","[31.2333, -7.96667]",MA,,cercle d'Asni,,"[[[-8.03358, 31.044272], [-8.03358, 31.28481], [-7.799687, 31.28481], [-7.799687, 31.044272]]]",MA,,cercle d'Asni,,,,,,,,,,,,"['Marrakech', 'Marrakech', 'Morocco']","['MA', 'MA', 'MA']","['UNK', 'UNK', 'UNK']","['Pachalik de Marrakech', 'Pachalik de Marrakech', 'UNK']","['UNK', 'UNK', 'UNK']",31.2333,-7.96667
439479,1299774644728344576,2020-08-29T18:23:18,en,155861930,,,,0.633,-1,PER,F,"[{'label': 'PERSON', 'term': 'Don'}, {'label': 'TIME', 'term': '07 je ne sais pas'}, {'label': 'ORG', 'term': 'appellent ces bestioles'}, {'label': 'GPE', 'term': 'Marrakech'}, {'label': 'GPE', 'term': 'Morocco'}]","[31.2333, -7.96667]",MA,,cercle d'Asni,,"[[[-8.03358, 31.044272], [-8.03358, 31.28481], [-7.799687, 31.28481], [-7.799687, 31.044272]]]",MA,,cercle d'Asni,,,,,,,,,,,,"['Marrakech', 'Morocco']","['MA', 'MA']","['UNK', 'UNK']","['Pachalik de Marrakech', 'UNK']","['UNK', 'UNK']",31.2333,-7.96667
439503,1299778421892022276,2020-08-29T18:38:19,en,155861930,,,,0.489,1,PER,F,"[{'label': 'ORG', 'term': 'Asni'}, {'label': 'TIME', 'term': '10 minute'}, {'label': 'CARDINAL', 'term': 'two'}]","[31.25, -7.97916667]",MA,,cercle d'Asni,,"[[[-8.03358, 31.044272], [-8.03358, 31.28481], [-7.799687, 31.28481], [-7.799687, 31.044272]]]",MA,,cercle d'Asni,,,,,,,,,,,,,,,,,31.25,-7.97916667
439582,1299793493808877568,2020-08-29T19:38:12,en,273787795,,,,0.517,1,UNK,,"[{'label': 'ORG', 'term': 'hijabfashion hijabtutorial muslimahfashion muslimquotes'}, {'label': 'NORP', 'term': 'muslim'}, {'label': 'PERSON', 'term': 'algeriangirl'}]","[34.06171735, -4.97529064]",MA,,Pachalik du Fes,Fez,"[[[-4.991033, 34.050369], [-4.991033, 34.071534], [-4.959614, 34.071534], [-4.959614, 34.050369]]]",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,"Fez Medina, Morocco",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,,,,,,,,,,,34.06171735,-4.97529064
439794,1299840381027319811,2020-08-29T22:44:31,en,143868950,,,,0.695,0,UNK,,,"[33.2330762, -8.4974559]",MA,,,El Jadida,"[[[-8.54365, 33.203903], [-8.54365, 33.264319], [-8.459141, 33.264319], [-8.459141, 33.203903]]]",MA,,,El Jadida,Morocco,MA,,,,"['La 1re', 'Maroc']","['HT', 'MA']","['Nord-Ouest Department', 'UNK']","['UNK', 'UNK']","['Commune Jean Rabel', 'UNK']",,,,,,33.2330762,-8.4974559
440623,1300057848089468930,2020-08-30T13:08:39,en,97495614,,,,0.655,1,ORG,,"[{'label': 'ORG', 'term': 'HAFLA'}, {'label': 'CARDINAL', 'term': '1 million'}, {'label': 'CARDINAL', 'term': '9'}, {'label': 'ORG', 'term': 'BD'}, {'label': 'CARDINAL', 'term': 'million'}, {'label': 'NORP', 'term': 'moroccan'}, {'label': 'NORP', 'term': 'amazigh'}]","[32, -6]",MA,,cercle d'Ouaouizeght,,"[[[-6.329553, 31.898247], [-6.329553, 32.113073], [-5.975889, 32.113073], [-5.975889, 31.898247]]]",MA,,cercle d'Ouaouizeght,,Morocco Casablanca,MA,,,,,,,,,,,,,,32.0,-6.0
440716,1300073854665138177,2020-08-30T14:12:15,en,65386810,,,,0.911,0,ORG,,"[{'label': 'GPE', 'term': 'Massachusetts'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,['Massachusetts'],['US'],['Massachusetts'],['UNK'],['UNK'],42.7068,-71.1636
440769,1300092705867997186,2020-08-30T15:27:10,en,409673967,,,,0.481,1,PER,F,"[{'label': 'ORG', 'term': 'Marrekech'}]","[32.25661569, -7.9702001]",MA,,cercle de Rehamna,,"[[[-8.162942, 32.120997], [-8.162942, 32.26353], [-7.843918, 32.26353], [-7.843918, 32.120997]]]",MA,,cercle de Rehamna,,,,,,,,,,,,,,,,,32.25661569,-7.9702001
440849,1300110380707065859,2020-08-30T16:37:24,en,4593132629,,,,0.782,0,ORG,,"[{'label': 'TIME', 'term': '9B 49'}, {'label': 'ORG', 'term': 'DHS'}, {'label': 'ORG', 'term': 'Marrakech D1'}, {'label': 'PERSON', 'term': 'Baker Seddik'}, {'label': 'PERSON', 'term': 'Omar Ben Khattab Hivernage'}, {'label': 'GPE', 'term': 'Marrakesh'}, {'label': 'CARDINAL', 'term': '106'}, {'label': 'CARDINAL', 'term': '07'}, {'label': 'CARDINAL', 'term': '707'}, {'label': 'PERCENT', 'term': '44 99 99'}]","[31.62676919, -8.01600158]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,"[[[-8.041966, 31.594183], [-8.041966, 31.698717], [-7.983023, 31.698717], [-7.983023, 31.594183]]]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,"Gueliz, Marrakech Tensift Al Haouz",MA,,Pachalik de Marrakech,Marrakesh,,,,,,['Marrakesh'],['MA'],['UNK'],['Pachalik de Marrakech'],['Marrakesh'],31.62676919,-8.01600158
440900,1300120418590715904,2020-08-30T17:17:17,en,53031582,,,,0.78,0,UNK,,"[{'label': 'ORG', 'term': 'Thirstiness'}, {'label': 'QUANTITY', 'term': '100x100 cm'}, {'label': 'ORG', 'term': 'morocco USA NewYork'}]","[35.3719, -5.97444]",MA,,cercle d'Assilah دائرة أصيلة,,"[[[-6.022814, 35.304687], [-6.022814, 35.439616], [-5.914633, 35.439616], [-5.914633, 35.304687]]]",MA,,cercle d'Assilah دائرة أصيلة,,"Asilah, Morocco",MA,,Pachalik d'Assilah باشوية أصيلة,Asilah,,,,,,,,,,,35.3719,-5.97444
440913,1300121531343867907,2020-08-30T17:21:42,en,53031582,,,,0.78,0,UNK,,"[{'label': 'ORG', 'term': 'Thirstiness'}, {'label': 'QUANTITY', 'term': '100x100 cm'}, {'label': 'ORG', 'term': 'morocco USA NewYork'}]","[35.3719, -5.97444]",MA,,cercle d'Assilah دائرة أصيلة,,"[[[-6.022814, 35.304687], [-6.022814, 35.439616], [-5.914633, 35.439616], [-5.914633, 35.304687]]]",MA,,cercle d'Assilah دائرة أصيلة,,"Asilah, Morocco",MA,,Pachalik d'Assilah باشوية أصيلة,Asilah,,,,,,,,,,,35.3719,-5.97444
440915,1300121569222684675,2020-08-30T17:21:51,en,53031582,,,,0.78,0,UNK,,"[{'label': 'ORG', 'term': 'Thirstiness'}, {'label': 'QUANTITY', 'term': '100x100 cm'}, {'label': 'ORG', 'term': 'morocco USA NewYork'}]","[35.3719, -5.97444]",MA,,cercle d'Assilah دائرة أصيلة,,"[[[-6.022814, 35.304687], [-6.022814, 35.439616], [-5.914633, 35.439616], [-5.914633, 35.304687]]]",MA,,cercle d'Assilah دائرة أصيلة,,"Asilah, Morocco",MA,,Pachalik d'Assilah باشوية أصيلة,Asilah,,,,,,,,,,,35.3719,-5.97444
440931,1300123675459489792,2020-08-30T17:30:14,en,957047895353683968,,,,0.531,1,PER,M,"[{'label': 'GPE', 'term': 'Morocco'}, {'label': 'PERSON', 'term': 'fezmedina'}]","[34.06171735, -4.97529064]",MA,,Pachalik du Fes,Fez,"[[[-4.991033, 34.050369], [-4.991033, 34.071534], [-4.959614, 34.071534], [-4.959614, 34.050369]]]",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,"Fez Medina, Morocco",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,"['Morocco', 'Fez', 'Morocco']","['MA', 'MA', 'MA']","['UNK', 'UNK', 'UNK']","['UNK', 'Pachalik du Fes', 'UNK']","['UNK', 'Fez', 'UNK']",['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],34.06171735,-4.97529064
441002,1300135423382106117,2020-08-30T18:16:54,en,66807817,,,,0.59,0,PER,F,"[{'label': 'PERSON', 'term': 'sundayvibes'}, {'label': 'CARDINAL', 'term': '8'}, {'label': 'ORG', 'term': 'darbensouda'}, {'label': 'PERSON', 'term': 'Amy Riolo'}, {'label': 'ORDINAL', 'term': 'first'}, {'label': 'GPE', 'term': 'Jamestown'}, {'label': 'GPE', 'term': 'NY'}, {'label': 'DATE', 'term': 'Sunday'}, {'label': 'TIME', 'term': 'nights'}]","[34.0625253, -4.9753931]",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,"[[[-4.991033, 34.050369], [-4.991033, 34.071534], [-4.959614, 34.071534], [-4.959614, 34.050369]]]",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,,,,,,,,,,,"['Jamestown', 'NY']","['US', 'NE']","['New York', 'UNK']","['Chautauqua County', 'UNK']","['Jamestown', 'Niamey']",34.0625253,-4.9753931
441053,1300146462341427204,2020-08-30T19:00:46,en,273787795,,,,0.517,1,UNK,,"[{'label': 'ORG', 'term': 'hijabfashion hijabtutorial muslimahfashion muslimquotes'}, {'label': 'NORP', 'term': 'muslim'}, {'label': 'PERSON', 'term': 'algeriangirl'}]","[34.06171735, -4.97529064]",MA,,Pachalik du Fes,Fez,"[[[-4.991033, 34.050369], [-4.991033, 34.071534], [-4.959614, 34.071534], [-4.959614, 34.050369]]]",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,"Fez Medina, Morocco",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,,,,,,,,,,,34.06171735,-4.97529064
441127,1300157893170221056,2020-08-30T19:46:12,fr,415681131,,,,0.59,0,PER,M,"[{'label': 'LOC', 'term': 'Marrakech'}, {'label': 'ORG', 'term': 'Morocco northafrica hospitalityindustry smile lifestyle marrakech staysafe'}]","[31.61319751, -7.98609373]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"[[[-8.013858, 31.573062], [-8.013858, 31.619827], [-7.964692, 31.619827], [-7.964692, 31.573062]]]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"Marrakesh, Morocco",MA,,Pachalik de Marrakech,Marrakesh,['medina'],['SA'],['Al Madinah Region'],['UNK'],['UNK'],['Marrakech'],['MA'],['UNK'],['Pachalik de Marrakech'],['UNK'],31.61319751,-7.98609373
441233,1300175722254946306,2020-08-30T20:57:02,en,163124600,,,,0.494,0,PER,F,,"[33.5942, -7.6193]",MA,,Pachalik de Casablanca,Casablanca,"[[[-7.63981, 33.582683], [-7.63981, 33.620683], [-7.579696, 33.620683], [-7.579696, 33.582683]]]",MA,,préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا,Casablanca,,,,,,,,,,,,,,,,33.5942,-7.6193
441331,1300193761134338050,2020-08-30T22:08:43,en,155861930,,,,0.773,0,PER,F,"[{'label': 'ORG', 'term': 'Tansghart'}, {'label': 'GPE', 'term': 'Marrakech'}, {'label': 'GPE', 'term': 'Morocco'}]","[31.2333, -7.96667]",MA,,cercle d'Asni,,"[[[-8.03358, 31.044272], [-8.03358, 31.28481], [-7.799687, 31.28481], [-7.799687, 31.044272]]]",MA,,cercle d'Asni,,,,,,,,,,,,"['Marrakech', 'Morocco']","['MA', 'MA']","['UNK', 'UNK']","['Pachalik de Marrakech', 'UNK']","['UNK', 'UNK']",31.2333,-7.96667
441354,1300196562577092609,2020-08-30T22:19:51,en,155861930,,,,0.727,1,PER,F,"[{'label': 'PERSON', 'term': 'Et pour finir ma'}]","[31.2333, -7.96667]",MA,,cercle d'Asni,,"[[[-8.03358, 31.044272], [-8.03358, 31.28481], [-7.799687, 31.28481], [-7.799687, 31.044272]]]",MA,,cercle d'Asni,,,,,,,,,,,,,,,,,31.2333,-7.96667
441404,1300206682363101190,2020-08-30T23:00:04,en,774694926135222272,,,,0.683,0,UNK,,"[{'label': 'CARDINAL', 'term': '9'}]","[34.033, -6.833]",MA,,pachalik de Rabat,Rabat,"[[[-6.838539, 34.019886], [-6.838539, 34.082996], [-6.782327, 34.082996], [-6.782327, 34.019886]]]",MA,,Pachalik de Salé,Salé,,,,,,,,,,,,,,,,34.033,-6.833
441466,1300219928633540611,2020-08-30T23:52:42,en,448344162,,,,0.645,1,ORG,,"[{'label': 'CARDINAL', 'term': '5'}, {'label': 'ORG', 'term': 'LongHorn Steakhouse'}]","[42.19655588, -71.77612946]",US,Massachusetts,Worcester County,,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,MA,MA,,,,,,,,,,,,,,42.19655588,-71.77612946
441519,1300227683536850945,2020-08-31T00:23:31,en,125311948,,,,0.538,1,UNK,,"[{'label': 'NORP', 'term': 'Tafraoute'}, {'label': 'GPE', 'term': 'Morocco'}, {'label': 'EVENT', 'term': 'the Almond Blossom Festival festival almond blossom'}]","[30.2, -9.11667]",MA,,cercle d'Aït Baha,Tassegdelt,"[[[-9.305283, 30.076397], [-9.305283, 30.269188], [-9.104545, 30.269188], [-9.104545, 30.076397]]]",MA,,cercle d'Aït Baha,Tassegdelt,Morocco,MA,,,,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],30.2,-9.11667
441727,1300296806295891968,2020-08-31T04:58:11,en,2948693266,,,,0.882,0,PER,M,"[{'label': 'NORP', 'term': 'Moroccan'}, {'label': 'GPE', 'term': 'Marrakech'}]","[31.6333, -8]",MA,,Pachalik de Marrakech,Marrakesh,"[[[-8.041966, 31.594183], [-8.041966, 31.698717], [-7.983023, 31.698717], [-7.983023, 31.594183]]]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,Marrakesh,MA,,Pachalik de Marrakech,Marrakesh,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],['Marrakech'],['MA'],['UNK'],['Pachalik de Marrakech'],['UNK'],31.6333,-8.0
441966,1300360614905339904,2020-08-31T09:11:44,en,128231857,,,,0.567,1,PER,M,"[{'label': 'ORG', 'term': 'medina marrakech marrakesh'}]","[31.6325, -7.98777778]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"[[[-8.002419, 31.61341], [-8.002419, 31.645412], [-7.969285, 31.645412], [-7.969285, 31.61341]]]",MA,,Pachalik d'Essaouira باشوية الصويرة,Essaouira,Marrakech,MA,,Pachalik de Marrakech,,['Marrakech'],['MA'],['UNK'],['Pachalik de Marrakech'],['UNK'],,,,,,31.6325,-7.98777778
442003,1300369484876840960,2020-08-31T09:46:59,en,2815641686,,,,0.578,0,PER,F,"[{'label': 'PERSON', 'term': 'baker'}]","[31.6333, -8]",MA,,Pachalik de Marrakech,Marrakesh,"[[[-8.041966, 31.594183], [-8.041966, 31.698717], [-7.983023, 31.698717], [-7.983023, 31.594183]]]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,Morocco,MA,,,,,,,,,,,,,,31.6333,-8.0
442248,1300417609742127104,2020-08-31T12:58:13,en,1216284364444766208,,,,0.702,0,PER,F,"[{'label': 'CARDINAL', 'term': '1'}, {'label': 'DATE', 'term': 'a year'}, {'label': 'GPE', 'term': 'argan'}, {'label': 'DATE', 'term': 'a year'}]","[30.596745, -8.769755]",MA,,cercle de Taroudant,,"[[[-8.822467, 30.515955], [-8.822467, 30.660532], [-8.629856, 30.660532], [-8.629856, 30.515955]]]",MA,,cercle de Taroudant,,taroudant,MA,,Pachalik de Taroudant,Taroudant,,,,,,['argan'],['HT'],['Sud Department'],['UNK'],['Commune Cavaillon'],30.596745,-8.769755
442288,1300424573779939328,2020-08-31T13:25:53,en,2948693266,,,,0.521,0,PER,M,"[{'label': 'GPE', 'term': 'Marrakech'}]","[31.41398607, -8.05974971]",MA,,Cercle de Tahannaout دائرة تحناوت,,"[[[-8.175897, 31.349628], [-8.175897, 31.552578], [-7.938502, 31.552578], [-7.938502, 31.349628]]]",MA,,Cercle de Tahannaout دائرة تحناوت,,Marrakesh,MA,,Pachalik de Marrakech,Marrakesh,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],['Marrakech'],['MA'],['UNK'],['Pachalik de Marrakech'],['UNK'],31.41398607,-8.05974971
442314,1300431292916543489,2020-08-31T13:52:35,en,384868768,,,,0.635,0,PER,M,"[{'label': 'ORG', 'term': 'cameltripsluxurycamp'}, {'label': 'CARDINAL', 'term': '9'}, {'label': 'PERSON', 'term': 'sonrisasenlasdunas travelintheworld adventuretime'}]","[34.0405694, -4.9996376]",MA,,Pachalik du Fes,arrondissement d'Agdal أكدال,"[[[-5.042447, 34.013327], [-5.042447, 34.058368], [-4.968602, 34.058368], [-4.968602, 34.013327]]]",MA,,Pachalik du Fes,arrondissement d'Agdal أكدال,,,,,,,,,,,,,,,,34.0405694,-4.9996376
442424,1300460540406497282,2020-08-31T15:48:48,en,31018409,,,,0.578,0,PER,F,"[{'label': 'CARDINAL', 'term': '48'}]","[33.5955, -7.61446]",MA,,Pachalik de Casablanca,Casablanca,"[[[-7.63981, 33.582683], [-7.63981, 33.620683], [-7.579696, 33.620683], [-7.579696, 33.582683]]]",MA,,préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا,Casablanca,,,,,,,,,,,,,,,,33.5955,-7.61446
442434,1300464062011256835,2020-08-31T16:02:48,en,125311948,,,,0.429,1,UNK,,"[{'label': 'ORG', 'term': 'Argan'}, {'label': 'DATE', 'term': 'each year'}]","[30, -8.5]",MA,,cercle d'Igherm,,"[[[-8.568363, 29.906969], [-8.568363, 30.116942], [-8.294175, 30.116942], [-8.294175, 29.906969]]]",MA,,cercle d'Igherm,,Morocco,MA,,,,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],,,,,,30.0,-8.5
442479,1300479390476914689,2020-08-31T17:03:43,und,206132179,,,,0.516,1,PER,M,"[{'label': 'ORG', 'term': 'La vie'}, {'label': 'ORG', 'term': 'ce n est pas d attendre que l orage passe'}, {'label': 'CARDINAL', 'term': '19'}]","[31.64064836, -8.01452654]",MA,,Pachalik de Marrakech,Marrakesh,"[[[-8.041966, 31.594183], [-8.041966, 31.698717], [-7.983023, 31.698717], [-7.983023, 31.594183]]]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,Marrakech,MA,,Pachalik de Marrakech,,,,,,,,,,,,31.64064836,-8.01452654
442506,1300482002953658373,2020-08-31T17:14:05,en,273787795,,,,0.517,1,UNK,,"[{'label': 'ORG', 'term': 'hijabfashion hijabtutorial muslimahfashion muslimquotes'}, {'label': 'NORP', 'term': 'muslim'}, {'label': 'PERSON', 'term': 'algeriangirl'}]","[34.06171735, -4.97529064]",MA,,Pachalik du Fes,Fez,"[[[-4.991033, 34.050369], [-4.991033, 34.071534], [-4.959614, 34.071534], [-4.959614, 34.050369]]]",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,"Fez Medina, Morocco",MA,,Pachalik du Fes,arrondissement de Fès-Médina فاس المدينة,,,,,,,,,,,34.06171735,-4.97529064
442540,1300484277575053312,2020-08-31T17:23:08,en,1209455006421803008,,,,0.504,0,ORG,,,"[33.6942, -7.3925]",MA,,Pachalik de Mohammédia باشوية المحمدية,Mohammedia,"[[[-7.449772, 33.651094], [-7.449772, 33.733717], [-7.338387, 33.733717], [-7.338387, 33.651094]]]",MA,,Pachalik de Mohammédia باشوية المحمدية,Mohammedia,"Mohammedia, Royaume du Maroc",MA,,Pachalik de Mohammédia باشوية المحمدية,Mohammedia,,,,,,,,,,,33.6942,-7.3925
442691,1300505876944400384,2020-08-31T18:48:57,en,101788903,,,,0.459,0,PER,F,"[{'label': 'PERSON', 'term': 'MissingYou'}, {'label': 'CARDINAL', 'term': '8D5E'}]","[31.62099962, -7.99721039]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"[[[-8.002419, 31.61341], [-8.002419, 31.645412], [-7.969285, 31.645412], [-7.969285, 31.61341]]]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"Marrakech, Morocco",MA,,Pachalik de Marrakech,,,,,,,,,,,,31.62099962,-7.99721039
442742,1300513597177630725,2020-08-31T19:19:38,en,32065622,,,,0.626,0,PER,F,"[{'label': 'ORG', 'term': 'dessine sur les murs'}, {'label': 'ORG', 'term': 'provocateurdinterieurs architectedinterieur'}, {'label': 'ORG', 'term': 'scenographe decoration designlovers riad spa'}]","[31.62481847, -7.98743956]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"[[[-8.002419, 31.61341], [-8.002419, 31.645412], [-7.969285, 31.645412], [-7.969285, 31.61341]]]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,Marrakech,MA,,Pachalik de Marrakech,,,,,,,,,,,,31.62481847,-7.98743956
442752,1300515315382657025,2020-08-31T19:26:28,en,32065622,,,,0.626,0,PER,F,"[{'label': 'ORG', 'term': 'dessine sur les murs'}, {'label': 'ORG', 'term': 'provocateurdinterieurs architectedinterieur'}, {'label': 'ORG', 'term': 'scenographe decoration designlovers riad spa'}]","[31.62481847, -7.98743956]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"[[[-8.002419, 31.61341], [-8.002419, 31.645412], [-7.969285, 31.645412], [-7.969285, 31.61341]]]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,Marrakech,MA,,Pachalik de Marrakech,,,,,,,,,,,,31.62481847,-7.98743956
