,tweet_id,date_time,lang,user_id,retweeted_id,quoted_id,in_reply_to_id,sentiment_conf,sentiment_label,user_type,gender_label,tweet_text_named_entities,geo_coordinates_lat_lon,geo_country_code,geo_state,geo_county,geo_city,place_bounding_box,place_country_code,place_state,place_county,place_city,user_loc_toponym,user_loc_country_code,user_loc_state,user_loc_county,user_loc_city,User_profile_description_toponyms,user_profile_description_country_code,user_profile_description_state,user_profile_description_county,user_profile_description_city,tweet_text_toponyms,tweet_text_country_code,tweet_text_state,tweet_text_county,tweet_text_city,geo_coord_latitude,geo_coord_longitude
8166846,1226103653355778050,2020-02-08T11:21:05,en,853007708814954496,,,,0.658,0,PER,F,"[{'label': 'ORG', 'term': 'San Francisco SFO'}, {'label': 'GPE', 'term': 'China'}, {'label': 'ORG', 'term': 'San Francisco Chronicle SFO'}, {'label': 'GPE', 'term': 'China'}, {'label': 'PERSON', 'term': 'HenryHarteveldt AndrewDecena AdamLight CarolFeiner DougYakel'}]","[37.7485909, -122.4190191]",US,California,San Francisco,San Francisco,"[[[-122.514926, 37.708075], [-122.514926, 37.833238], [-122.357031, 37.833238], [-122.357031, 37.708075]]]",US,California,San Francisco,,"San Francisco, CA",US,California,San Francisco,,,,,,,"['China', 'China']","['CN', 'CN']","['UNK', 'UNK']","['UNK', 'UNK']","['UNK', 'UNK']",37.7485909,-122.4190191
8171420,1226105280699805698,2020-02-08T11:27:33,en,770259679817633793,,,,0.521,0,UNK,,"[{'label': 'ORG', 'term': 'Coronavirus Five'}, {'label': 'NORP', 'term': 'British'}, {'label': 'GPE', 'term': 'France'}]","[55.8333141, -4.4229244]",GB,Scotland,Renfrewshire,,"[[[-4.481062, 55.813404], [-4.481062, 55.856058], [-4.368508, 55.856058], [-4.368508, 55.813404]]]",GB,Scotland,Renfrewshire,,"Paisley,Scotland",GB,Scotland,Renfrewshire,,,,,,,['France'],['FR'],['UNK'],['UNK'],['UNK'],55.8333141,-4.4229244
8178729,1226107932976152578,2020-02-08T11:38:05,es,229334332,,,,0.683,0,ORG,,"[{'label': 'MISC', 'term': 'iPhone'}, {'label': 'LOC', 'term': 'China'}]","[18.4596876, -69.9485084]",DO,,,Santo Domingo,"[[[-69.996319, 18.424798], [-69.996319, 18.546752], [-69.860465, 18.546752], [-69.860465, 18.424798]]]",DO,,,Santo Domingo,República Dominicana,DO,,,,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],18.4596876,-69.9485084
8183321,1226109535452061701,2020-02-08T11:44:27,it,1362581828,,,,0.441,1,GPE,,"[{'label': 'PERSON', 'term': 'Andreone'}, {'label': 'ORG', 'term': 'Piacenza'}]","[45.052642, 9.693621]",IT,Emilia-Romagna,Piacenza,Piacenza,"[[[9.600053, 44.992145], [9.600053, 45.113026], [9.823995, 45.113026], [9.823995, 44.992145]]]",IT,Emilia-Romagna,Piacenza,,"Gossolengo, Emilia Romagna",IT,Emilia-Romagna,Piacenza,,,,,,,,,,,,45.052642,9.693621
8188325,1226111293079379974,2020-02-08T11:51:26,en,88164343,,,,0.823,0,PER,F,,"[17.02276956, 78.50439548]",IN,Telangana,Kandukur mandal,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,India,IN,,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],,,,,,17.02276956,78.50439548
8188371,1226111309739155456,2020-02-08T11:51:30,en,3223851685,,,,0.691,-1,PER,M,"[{'label': 'PERSON', 'term': 'whathappenedhere bali indonesiaindanger'}]","[-6.23269364, 106.81042769]",ID,,,Jakarta Special Capital Region,"[[[106.792411, -6.268342], [106.792411, -6.220827], [106.825935, -6.220827], [106.825935, -6.268342]]]",ID,,,Jakarta Special Capital Region,"Jakarta Pusat, DKI Jakarta",ID,,,Jakarta Special Capital Region,,,,,,,,,,,-6.23269364,106.81042769
8194977,1226113595802628097,2020-02-08T12:00:35,en,809260311140179968,,,,0.474,1,ORG,,"[{'label': 'EVENT', 'term': 'Chinese Lunar Lantern Festival'}, {'label': 'GPE', 'term': 'Yiwu'}, {'label': 'GPE', 'term': 'Zhejiang'}, {'label': 'GPE', 'term': 'China'}]","[29.3086, 120.07]",CN,Zhejiang,,Yiwu,"[[[117.998322, 27.14303], [117.998322, 31.176662], [122.65458, 31.176662], [122.65458, 27.14303]]]",CN,Zhejiang,,,"浙江, 中华人民共和国",CN,Zhejiang,,,,,,,,"['Yiwu', 'Zhejiang', 'China']","['CN', 'CN', 'CN']","['Zhejiang', 'Zhejiang', 'UNK']","['UNK', 'UNK', 'UNK']","['Yiwu', 'UNK', 'UNK']",29.3086,120.07
8195509,1226113770117791745,2020-02-08T12:01:17,ca,73672052,,,,0.522,-1,UNK,,"[{'label': 'MISC', 'term': 'Coronavirus Russian media hint at US'}]","[55.852472, -4.309626]",GB,Scotland,Glasgow City,Glasgow,"[[[-4.393285, 55.796184], [-4.393285, 55.920421], [-4.090218, 55.920421], [-4.090218, 55.796184]]]",GB,Scotland,Glasgow City,Glasgow,"46 869100,103 848242",US,Georgia,Treutlen County,,,,,,,,,,,,55.852472,-4.309626
8197145,1226114331248644097,2020-02-08T12:03:31,en,3158072698,,,,0.773,0,UNK,,"[{'label': 'ORG', 'term': 'barga barganews'}, {'label': 'PERSON', 'term': 'bargavecchia keane'}, {'label': 'PERSON', 'term': 'Studio Di Keane'}]","[44.07398743, 10.48461994]",IT,Tuscany,Lucca,,"[[[10.443187, 44.036578], [10.443187, 44.158384], [10.582863, 44.158384], [10.582863, 44.036578]]]",IT,Tuscany,Lucca,,,,,,,,,,,,,,,,,44.07398743,10.48461994
8197166,1226114335946104833,2020-02-08T12:03:32,en,127943720,,,,0.538,-1,ORG,,"[{'label': 'GPE', 'term': 'Wuhan'}, {'label': 'ORG', 'term': 'Indian Ministry'}, {'label': 'GPE', 'term': 'New Delhi'}, {'label': 'DATE', 'term': 'Thursday'}, {'label': 'GPE', 'term': 'Wuhan'}, {'label': 'GPE', 'term': 'China'}, {'label': 'ORG', 'term': 'Featured India NEWS ncoronovirus'}]","[43.7742911, -79.7164011]",CA,Ontario,Peel Region,Brampton,"[[[-79.888911, 43.60222], [-79.888911, 43.847722], [-79.630272, 43.847722], [-79.630272, 43.60222]]]",CA,Ontario,Peel Region,Brampton,Toronto,CA,Ontario,,Toronto,,,,,,"['Wuhan', 'New Delhi', 'Wuhan', 'China']","['CN', 'IN', 'CN', 'CN']","['Hubei', 'Delhi', 'Hubei', 'UNK']","[""Jiang'an District"", 'UNK', ""Jiang'an District"", 'UNK']","['Wuhan', 'New Delhi', 'Wuhan', 'UNK']",43.7742911,-79.7164011
8197848,1226114567681531909,2020-02-08T12:04:27,en,752432308959973376,,,,0.8,0,PER,M,"[{'label': 'PERSON', 'term': 'Ashok Sagar'}, {'label': 'FAC', 'term': 'Rock Garden'}, {'label': 'GPE', 'term': 'Nizamabad'}]","[18.70742718, 78.03547239]",IN,Telangana,,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,Nizamabad India,IN,Telangana,,,,,,,,"['Rock Garden', 'Nizamabad']","['US', 'IN']","['Alabama', 'Telangana']","['Cleburne County', 'UNK']","['UNK', 'UNK']",18.70742718,78.03547239
8197923,1226114589751902208,2020-02-08T12:04:32,cy,12092382,,,,0.838,0,UNK,,"[{'label': 'ORG', 'term': 'digital'}, {'label': 'ORG', 'term': 'barga barganews'}, {'label': 'PERSON', 'term': 'bargavecchia keane'}, {'label': 'PERSON', 'term': 'Studio Di Keane'}]","[44.07398743, 10.48461994]",IT,Tuscany,Lucca,,"[[[10.443187, 44.036578], [10.443187, 44.158384], [10.582863, 44.158384], [10.582863, 44.036578]]]",IT,Tuscany,Lucca,,barga italy,IT,Tuscany,Lucca,,"['Tuscany', 'Italy']","['IT', 'IT']","['Tuscany', 'UNK']","['UNK', 'UNK']","['UNK', 'UNK']",,,,,,44.07398743,10.48461994
8201080,1226115643310780416,2020-02-08T12:08:44,en,66881920,,,,0.464,0,PER,F,"[{'label': 'ORG', 'term': 'lightroom'}, {'label': 'PERSON', 'term': 'saturdayvibes Asia'}]","[1.45045205, 103.80016085]",SG,,Northwest,,"[[[103.696412, 1.336365], [103.696412, 1.47224], [103.866068, 1.47224], [103.866068, 1.336365]]]",PH,Rizal,,,Singapore,SG,,,,,,,,,,,,,,1.45045205,103.80016085
8206206,1226117280028930048,2020-02-08T12:15:14,en,255184064,,,,0.713,1,ORG,,,"[18.025052, 78.406084]",IN,Telangana,Narsingi mandal,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,"Warsaw, Poland",PL,Masovian Voivodeship,,Warsaw,,,,,,,,,,,18.025052,78.406084
8206241,1226117294440550400,2020-02-08T12:15:17,en,255184064,,,,0.852,0,ORG,,"[{'label': 'GPE', 'term': 'India'}, {'label': 'QUANTITY', 'term': '27 EUR'}]","[18.025052, 78.406084]",IN,Telangana,Narsingi mandal,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,"Warsaw, Poland",PL,Masovian Voivodeship,,Warsaw,,,,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],18.025052,78.406084
8208998,1226118158181945344,2020-02-08T12:18:43,fr,126266227,,,,0.62,1,PER,F,"[{'label': 'MISC', 'term': 'Pas de panique'}, {'label': 'MISC', 'term': 'CoronaVirus'}]","[45.78766047, 6.69610084]",FR,Auvergne-Rhône-Alpes,Upper Savoy,,"[[[6.659243, 45.723106], [6.659243, 45.84813], [6.813245, 45.84813], [6.813245, 45.723106]]]",FR,Auvergne-Rhône-Alpes,Upper Savoy,,"Paris, France",FR,Ile-de-France,Paris,,,,,,,,,,,,45.78766047,6.69610084
8213478,1226119622828658688,2020-02-08T12:24:32,en,1316862031,,,,0.785,-1,UNK,,"[{'label': 'NORP', 'term': 'American'}, {'label': 'GPE', 'term': 'China'}, {'label': 'NORP', 'term': 'French'}]","[52.232222, 21.008333]",PL,Masovian Voivodeship,,Warsaw,"[[[20.852552, 52.097709], [20.852552, 52.367962], [21.271028, 52.367962], [21.271028, 52.097709]]]",PL,Masovian Voivodeship,,Warsaw,,,,,,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],52.232222,21.008333
8230228,1226125035481354240,2020-02-08T12:46:03,en,1057520767,,,,0.779,1,ORG,,"[{'label': 'ORG', 'term': 'Trump'}, {'label': 'PERSON', 'term': 'Xi'}, {'label': 'GPE', 'term': 'China'}, {'label': 'COVID-Entity', 'term': 'Coronavirus'}]","[9.0667, 7.4833]",NG,Federal Capital Territory,Municipal Area Council,Abuja,"[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]",NG,Federal Capital Territory,Municipal Area Council,Abuja,"Abuja, Nigeria",NG,Federal Capital Territory,Municipal Area Council,Abuja,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],9.0667,7.4833
8230261,1226125046873313285,2020-02-08T12:46:06,in,18282504,,,,0.564,-1,PER,F,"[{'label': 'ORG', 'term': 'DOAKAN KAMI'}, {'label': 'ORG', 'term': 'DOAKAN MALAYSIA'}, {'label': 'ORG', 'term': 'A5 Sesungguhnya kami risau amp'}, {'label': 'CARDINAL', 'term': '2'}, {'label': 'ORG', 'term': 'kerana Coronavirus'}, {'label': 'PERCENT', 'term': 'Walau bagaimanapun'}, {'label': 'PERSON', 'term': 'Akademi Usahawan'}, {'label': 'ORG', 'term': 'Mikro AUM bersama'}]","[3.07726531, 101.61095108]",MY,Selangor,,Petaling Jaya,"[[[101.476188, 2.974536], [101.476188, 3.127904], [101.62915, 3.127904], [101.62915, 2.974536]]]",MY,Selangor,,Petaling Jaya,"Selangor, Malaysia",MY,Selangor,,,,,,,,,,,,,3.07726531,101.61095108
8231100,1226125315166146560,2020-02-08T12:47:10,en,1245810282,,,,0.745,-1,PER,M,"[{'label': 'GPE', 'term': 'Wuhan'}, {'label': 'DATE', 'term': '2019'}]","[25.09972573, 55.17908201]",AE,Dubai,,,"[[[54.893973, 24.618253], [54.893973, 25.368672], [56.208372, 25.368672], [56.208372, 24.618253]]]",AE,Dubai,,,Dubai,AE,Dubai,,,,,,,,['Wuhan'],['CN'],['Hubei'],"[""Jiang'an District""]",['Wuhan'],25.09972573,55.17908201
8242460,1226128864121847808,2020-02-08T13:01:16,en,73672052,,,,0.702,-1,UNK,,"[{'label': 'NORP', 'term': 'Swiss'}]","[55.852472, -4.309626]",GB,Scotland,Glasgow City,Glasgow,"[[[-4.393285, 55.796184], [-4.393285, 55.920421], [-4.090218, 55.920421], [-4.090218, 55.796184]]]",GB,Scotland,Glasgow City,Glasgow,"46 869100,103 848242",US,Georgia,Treutlen County,,,,,,,,,,,,55.852472,-4.309626
8245474,1226129793462173698,2020-02-08T13:04:57,es,174806601,,,,0.547,-1,PER,F,"[{'label': 'ORG', 'term': 'Cientfico'}, {'label': 'ORG', 'term': 'NoSoyUnVirus'}, {'label': 'PERSON', 'term': 'Coronavirus La discriminacin'}]","[40, -3]",ES,Castile-La Mancha,Cuenca,,"[[[-3.098482, 39.951433], [-3.098482, 40.056847], [-2.920937, 40.056847], [-2.920937, 39.951433]]]",ES,Castile-La Mancha,Cuenca,,"Anzoátegui, Venezuela",VE,,,,,,,,,,,,,,40.0,-3.0
8253139,1226132202477387776,2020-02-08T13:14:32,en,800672189531832320,,,,0.585,-1,UNK,,,"[38.57393752, -101.16210938]",US,Kansas,Wichita County,,"[[[-102.051769, 36.99311], [-102.051769, 40.003282], [-94.588081, 40.003282], [-94.588081, 36.99311]]]",US,Kansas,,,"Liverpool, England",GB,England,,Liverpool,,,,,,,,,,,38.57393752,-101.16210938
8256632,1226133280073900034,2020-02-08T13:18:49,ca,1316862031,,,,0.636,0,UNK,,"[{'label': 'MISC', 'term': 'Coronavirus Dozens'}]","[52.232222, 21.008333]",PL,Masovian Voivodeship,,Warsaw,"[[[20.852552, 52.097709], [20.852552, 52.367962], [21.271028, 52.367962], [21.271028, 52.097709]]]",PL,Masovian Voivodeship,,Warsaw,,,,,,,,,,,,,,,,52.232222,21.008333
8269313,1226137023322509314,2020-02-08T13:33:41,en,138450583,,1.2261363956364493e+18,,0.474,0,PER,F,"[{'label': 'ORG', 'term': 'Na'}, {'label': 'ORG', 'term': 'Jos'}]","[9.8566144, 8.8991966]",NG,Plateau,Jos South,,"[[[8.882468, 9.82803], [8.882468, 9.859522], [8.914801, 9.859522], [8.914801, 9.82803]]]",NG,Plateau,Jos South,,"Jos,Nigeria",NG,Plateau,Jos North,Jos,,,,,,,,,,,9.8566144,8.8991966
8273927,1226138386336972800,2020-02-08T13:39:06,en,770259679817633793,,,,0.91,0,PER,M,"[{'label': 'ORG', 'term': 'Coronavirus Public Health Advice'}]","[55.8333247, -4.4229317]",GB,Scotland,Renfrewshire,,"[[[-4.481062, 55.813404], [-4.481062, 55.856058], [-4.368508, 55.856058], [-4.368508, 55.813404]]]",GB,Scotland,Renfrewshire,,"Paisley,Scotland",GB,Scotland,Renfrewshire,,,,,,,,,,,,55.8333247,-4.4229317
8274775,1226138631305338880,2020-02-08T13:40:04,en,887783395635417088,,,,0.882,-1,PER,M,"[{'label': 'GPE', 'term': 'China'}, {'label': 'ORG', 'term': 'Amnesty International'}, {'label': 'GPE', 'term': 'UK'}]","[53.39364571, -0.77616582]",GB,England,Lincolnshire,West Lindsey,"[[[-0.784891, 53.377614], [-0.784891, 53.409173], [-0.743859, 53.409173], [-0.743859, 53.377614]]]",GB,England,Suffolk,,United Kingdom,GB,,,,,,,,,"['China', 'UK']","['CN', 'GB']","['UNK', 'UNK']","['UNK', 'UNK']","['UNK', 'UNK']",53.39364571,-0.77616582
8277687,1226139504878080001,2020-02-08T13:43:33,en,853007708814954496,,,,0.687,-1,PER,F,"[{'label': 'GPE', 'term': 'San Francisco'}, {'label': 'NORP', 'term': 'American'}, {'label': 'CARDINAL', 'term': '86'}, {'label': 'DATE', 'term': 'Friday'}, {'label': 'ORG', 'term': 'Coronavirus Local News California'}]","[37.7929728, -122.3958528]",US,California,San Francisco,San Francisco,"[[[-122.514926, 37.708075], [-122.514926, 37.833238], [-122.357031, 37.833238], [-122.357031, 37.708075]]]",US,California,San Francisco,,"San Francisco, CA",US,California,San Francisco,,,,,,,['San Francisco'],['PH'],['Cebu'],['UNK'],['UNK'],37.7929728,-122.3958528
8279633,1226140082232422408,2020-02-08T13:45:50,en,860068340,,,,0.883,-1,PER,F,"[{'label': 'GPE', 'term': 'Chinas'}, {'label': 'CARDINAL', 'term': '1 3'}]","[13.0606875, 77.5179207]",IN,Karnataka,Bangalore North,Bengaluru,"[[[77.373474, 12.919037], [77.373474, 13.231381], [77.739371, 13.231381], [77.739371, 12.919037]]]",IN,Karnataka,Bangalore North,Bengaluru,"Bengaluru, India",IN,Karnataka,Bangalore North,Bengaluru,,,,,,['Chinas'],['CO'],['Cauca'],['Páez'],['UNK'],13.0606875,77.5179207
8283562,1226141265365893126,2020-02-08T13:50:32,en,853007708814954496,,,,0.646,0,PER,F,"[{'label': 'GPE', 'term': 'San Francisco'}, {'label': 'CARDINAL', 'term': '5'}, {'label': 'NORP', 'term': 'Britons'}, {'label': 'ORG', 'term': 'Coronavirus Hospitalized'}, {'label': 'GPE', 'term': 'France'}, {'label': 'DATE', 'term': '2020'}]","[37.7929728, -122.3958528]",US,California,San Francisco,San Francisco,"[[[-122.514926, 37.708075], [-122.514926, 37.833238], [-122.357031, 37.833238], [-122.357031, 37.708075]]]",US,California,San Francisco,,"San Francisco, CA",US,California,San Francisco,,,,,,,"['San Francisco', 'France']","['PH', 'FR']","['Cebu', 'UNK']","['UNK', 'UNK']","['UNK', 'UNK']",37.7929728,-122.3958528
8289532,1226143028374458368,2020-02-08T13:57:33,en,853007708814954496,,,,0.79,0,PER,F,"[{'label': 'GPE', 'term': 'China'}]","[37.7929728, -122.3958528]",US,California,San Francisco,San Francisco,"[[[-122.514926, 37.708075], [-122.514926, 37.833238], [-122.357031, 37.833238], [-122.357031, 37.708075]]]",US,California,San Francisco,,"San Francisco, CA",US,California,San Francisco,,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],37.7929728,-122.3958528
8299187,1226145719263862784,2020-02-08T14:08:14,en,1063009813,,,,0.825,0,PER,M,"[{'label': 'PERSON', 'term': 'EEEE RK Beach'}]","[17.71338935, 83.32182761]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,"[[[83.117424, 17.578131], [83.117424, 17.872261], [83.418019, 17.872261], [83.418019, 17.578131]]]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,"भाटापारा, भारत",IN,,,,,,,,,,,,,,17.71338935,83.32182761
8302113,1226146548653813760,2020-02-08T14:11:32,en,853007708814954496,,,,0.862,0,PER,F,"[{'label': 'GPE', 'term': 'San Francisco'}]","[37.7929728, -122.3958528]",US,California,San Francisco,San Francisco,"[[[-122.514926, 37.708075], [-122.514926, 37.833238], [-122.357031, 37.833238], [-122.357031, 37.708075]]]",US,California,San Francisco,,"San Francisco, CA",US,California,San Francisco,,,,,,,['San Francisco'],['PH'],['Cebu'],['UNK'],['UNK'],37.7929728,-122.3958528
8309015,1226148499797966848,2020-02-08T14:19:17,en,88164343,,,,0.807,0,PER,F,"[{'label': 'ORG', 'term': 'Green'}, {'label': 'GPE', 'term': 'Rama Nagar'}, {'label': 'FAC', 'term': 'Moinabad ResidentialPlot'}]","[17.27477581, 78.26457141]",IN,Telangana,Moinabad mandal,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,India,IN,,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],['Rama Nagar'],['IN'],['Andhra Pradesh'],['Pittalavanipalem'],['UNK'],17.27477581,78.26457141
8309706,1226148692584910849,2020-02-08T14:20:03,en,853007708814954496,,,,0.758,-1,PER,F,"[{'label': 'GPE', 'term': 'San Francisco'}, {'label': 'CARDINAL', 'term': 'Five'}, {'label': 'FAC', 'term': 'Travis Air Force Base'}, {'label': 'ORG', 'term': 'San Francisco Chronicle Coronavirus'}, {'label': 'CARDINAL', 'term': 'Five'}]","[37.7485909, -122.4190191]",US,California,San Francisco,San Francisco,"[[[-122.514926, 37.708075], [-122.514926, 37.833238], [-122.357031, 37.833238], [-122.357031, 37.708075]]]",US,California,San Francisco,,"San Francisco, CA",US,California,San Francisco,,,,,,,"['San Francisco', 'Travis Air Force Base']","['PH', 'US']","['Cebu', 'California']","['UNK', 'Solano County']","['UNK', 'Fairfield']",37.7485909,-122.4190191
8312411,1226149433844359168,2020-02-08T14:23:00,en,88164343,,,,0.844,0,PER,F,"[{'label': 'ORG', 'term': 'ForSale'}]","[17.171237, 78.296406]",IN,Telangana,Kothur mandal,,"[[[76.76081, 12.622344], [76.76081, 19.165472], [84.768782, 19.165472], [84.768782, 12.622344]]]",IN,Andhra Pradesh,,,India,IN,,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],,,,,,17.171237,78.296406
8319528,1226151427611004928,2020-02-08T14:30:55,es,138123485,,,,0.608,-1,PER,M,,"[7.92944965, -80.40835277]",PA,Los Santos,Distrito Los Santos,,"[[[-83.051445, 7.20386], [-83.051445, 9.639486], [-77.13939, 9.639486], [-77.13939, 7.20386]]]",PA,,,,Panamá ,PA,Panamá,,,,,,,,,,,,,7.92944965,-80.40835277
8320586,1226151718494228480,2020-02-08T14:32:05,en,887966294,,,,0.581,-1,UNK,,,"[48.47593351, -81.32806152]",CA,Ontario,Cochrane District,Timmins,"[[[-81.729849, 48.2768], [-81.729849, 48.712187], [-80.809929, 48.712187], [-80.809929, 48.2768]]]",CA,Ontario,Cochrane District,Timmins,"Timmins, Ontario",CA,Ontario,Cochrane District,Timmins,"['Timmins', 'Northern Ontario']","['CA', 'CA']","['Ontario', 'Ontario']","['Cochrane District', 'Kenora District']","['Timmins', 'UNK']",,,,,,48.47593351,-81.32806152
8322766,1226152477176651781,2020-02-08T14:35:06,en,191092262,,,,0.62,-1,UNK,,"[{'label': 'ORG', 'term': 'Limerick Hospital'}, {'label': 'CARDINAL', 'term': 'three'}, {'label': 'GPE', 'term': 'Ireland'}, {'label': 'ORG', 'term': 'China Medical'}, {'label': 'PERSON', 'term': 'Tony Holohan'}, {'label': 'GPE', 'term': 'Ireland'}]","[45.75975883, -73.56725453]",CA,Quebec,Les Moulins,,"[[[-73.700164, 45.716103], [-73.700164, 45.821364], [-73.526116, 45.821364], [-73.526116, 45.716103]]]",CA,Quebec,Les Moulins,,,,,,,,,,,,"['Ireland', 'Ireland']","['IE', 'IE']","['UNK', 'UNK']","['UNK', 'UNK']","['UNK', 'UNK']",45.75975883,-73.56725453
8323171,1226152776239022081,2020-02-08T14:36:17,en,1316862031,,,,0.834,-1,UNK,,"[{'label': 'NORP', 'term': 'American'}, {'label': 'GPE', 'term': 'China'}, {'label': 'NORP', 'term': 'Britons'}, {'label': 'NORP', 'term': 'French'}]","[52.232222, 21.008333]",PL,Masovian Voivodeship,,Warsaw,"[[[20.852552, 52.097709], [20.852552, 52.367962], [21.271028, 52.367962], [21.271028, 52.097709]]]",PL,Masovian Voivodeship,,Warsaw,,,,,,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],52.232222,21.008333
8327757,1226154848057323522,2020-02-08T14:44:31,en,4748450933,,,,0.531,-1,UNK,,"[{'label': 'GPE', 'term': 'China'}, {'label': 'ORG', 'term': 'U S'}, {'label': 'GPE', 'term': 'new york'}]","[40.84465336, -73.81744545]",US,New York,,New York,"[[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]]",US,New York,,New York,Украина,UA,,,,,,,,,"['China', 'new york']","['CN', 'US']","['UNK', 'New York']","['UNK', 'UNK']","['UNK', 'UNK']",40.84465336,-73.81744545
8337613,1226157584023007232,2020-02-08T14:55:23,en,1007232038,,,,0.642,1,PER,M,"[{'label': 'ORG', 'term': 'Paya Lebar NTUC'}, {'label': 'DATE', 'term': 'years'}]","[1.31864099, 103.89390589]",SG,,Southeast,Singapore,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",SG,,,,,,,,,,,,,,,,,,,1.31864099,103.89390589
8343890,1226159304987889665,2020-02-08T15:02:13,en,781319342239592448,,,,0.39,0,PER,F,"[{'label': 'ORG', 'term': 'Dettol prayforchina'}, {'label': 'CARDINAL', 'term': '2'}, {'label': 'GPE', 'term': 'Jurong West'}, {'label': 'GPE', 'term': 'Singapore'}]","[1.3513, 103.7123]",SG,,Southwest,,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",PH,Rizal,,,இந்தியா,IN,,,,,,,,,"['Jurong West', 'Singapore']","['SG', 'SG']","['UNK', 'UNK']","['Southwest', 'UNK']","['UNK', 'UNK']",1.3513,103.7123
8352027,1226161546906210304,2020-02-08T15:11:08,en,24675357,,,,0.384,1,PER,F,"[{'label': 'DATE', 'term': 'last weekend'}, {'label': 'ORG', 'term': 'dat dickhead lurgy peeps'}, {'label': 'CARDINAL', 'term': '727'}]","[51.5521, -0.04704]",GB,England,,London,"[[[-0.104501, 51.518605], [-0.104501, 51.576684], [-0.015834, 51.576684], [-0.015834, 51.518605]]]",GB,England,,London,london,GB,England,,City of London,,,,,,,,,,,51.5521,-0.04704
8359860,1226163634751131648,2020-02-08T15:19:26,es,173183629,,,,0.665,0,PER,M,"[{'label': 'MISC', 'term': 'Coronavirus 7'}, {'label': 'MISC', 'term': 'LA CULPA ES DE CUPIDO 4'}, {'label': 'MISC', 'term': 'GRATIS1 Ven'}]","[-16.3988, -71.5369]",PE,Arequipa,,Arequipa,"[[[-71.557517, -16.43601], [-71.557517, -16.382973], [-71.508298, -16.382973], [-71.508298, -16.43601]]]",PE,Arequipa,,,"Arequipa, Peru",PE,Arequipa,,,,,,,,,,,,,-16.3988,-71.5369
8362355,1226164286659100672,2020-02-08T15:22:01,en,294390529,,,,0.932,0,PER,M,,"[14.61931705, 121.05460462]",PH,,,Quezon City,"[[[120.989705, 14.589376], [120.989705, 14.776648], [121.135766, 14.776648], [121.135766, 14.589376]]]",PH,,,Quezon City,Quezon City,PH,,,Quezon City,,,,,,,,,,,14.61931705,121.05460462
